ID_NO,INTERNAL_SCORE,ID_DECISION,CHANNEL,STORE,APPLICATION_TYPE,CONSULTATION_ID,FLAG_HIT,FICO_SCORE,DATE_OF_BIRTH,RESIDENCE,MARITAL_STATUS,SEX_FLAG,DEPENDENDENTS_NO,UNDERWRITERïS_NAME_CREDIT,ACCOUNT_TYPE_CREDIT,RESPONSIBILITY_TYPE_CREDIT,CREDIT_TYPE,Source,IMPUGNATED_REGISTRY,UNDERWRITERïS_NAME_CONSULTATION,ACCOUNT_TYPE_CONSULTATION,RESPONSIBILITY_TYPE_CONSULTATION,AMOUNT_APPLIED_FOR,Paid/Not Paid
010121DE0000F9E7,126,INMEDIATO,1,2161,2.0171E+25,329301638,1,663,29/07/1995,5,,,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
1.01E+16,128,INMEDIATO,1,2161,2.0171E+25,332055677,1,655,06/06/1993,5,,,0,FINANCIERA,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101087100019A77,78,INVESTIGACIàN,1,2161,2.0171E+25,333707001,1,677,17/10/1997,5,,,0,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087100019B29,177,INMEDIATO,1,2161,2.01711E+25,336101083,1,742,15/06/1962,5,,F,0,BANCOS,L¡nea de Cr‚dito,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,COOPERATIVA/CAJA,Pr‚stamo Personal,Individual,"10,000",0
01010871000133B9,130,INMEDIATO,1,2161,2.01711E+25,337060081,1,706,09/07/1993,3,S,F,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101118800004FC5,150,INMEDIATO,1,2161,2.01711E+25,337271761,1,752,21/01/1985,1,C,F,1,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
0101087100019BB1,108,INVESTIGACIàN,1,2161,2.01711E+25,337557769,0,0,21/02/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
1.01E+26,108,INMEDIATO,1,2161,2.01711E+25,340478057,1,620,09/03/1971,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101087100019D3E,106,INVESTIGACIàN,1,2161,2.01711E+25,343763374,1,666,24/01/1964,5,,,0,GOBIERNO,Bienes Ra¡ces,Individual,Hipoteca,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
01010A1B000093BD,98,INVESTIGACIàN,1,2161,2.01712E+25,347058832,1,644,26/07/1982,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,FINANCIERA,Pagos Fijos,UNERFORSCHT,0,0
0101087100019E5C,101,INMEDIATO,1,2161,2.01712E+25,349520219,1,697,07/08/1993,5,,M,0,COOPERATIVA/CAJA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010121DE0000C746,122,INVESTIGACIàN,1,2161,2.01712E+25,350276972,1,546,09/04/1984,5,D,F,0,GOBIERNO,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087100019ED4,126,INVESTIGACIàN,1,2161,2.01712E+25,351541165,0,0,20/02/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
0103238A00003A8A,92,INVESTIGACIàN,1,2161,2.01712E+25,352172877,1,627,13/05/1973,5,,,0,FONDOS Y FIDEICOMISOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108710001A14C,108,INVESTIGACIàN,1,2161,2.01801E+25,359147473,1,563,14/11/1997,5,S,F,0,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108730000B970,79,INVESTIGACIàN,1,2163,2.01711E+25,336935630,0,659,25/10/1986,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108730000793D,104,INVESTIGACIàN,1,2163,2.01711E+25,343019472,1,605,18/01/1977,1,C,F,0,BANCO AZTECA,Pr‚stamo Personal,Individual,Cr‚dito Prendario,Banco Azteca,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010108730000B9DE,93,INVESTIGACIàN,1,2163,2.01712E+25,350241986,1,630,29/09/1991,5,,,0,COMUNICACIONES,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCOS,Pr‚stamo Personal,Individual,0,0
010117B9000005C2,111,INVESTIGACIàN,1,2163,2.01801E+25,356504111,0,0,10/01/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087400003E2E,125,INVESTIGACIàN,1,2164,2.01707E+25,308028611,1,534,29/12/1978,5,,,0,FINANCIERA,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010108740000D0D4,82,INVESTIGACIàN,1,2164,2.01707E+25,308097828,0,0,31/05/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Pr‚stamo Personal,Individual,0,0
010108740000D10F,114,INVESTIGACIàN,1,2164,2.01708E+25,309757511,0,0,11/12/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010874000092C6,167,INVESTIGACIàN,1,2164,2.01708E+25,315468556,0,606,17/06/1962,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108740000D25D,126,INMEDIATO,1,2164,2.01709E+25,320288971,1,694,09/04/1993,5,,F,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010108740000CB0F,102,INVESTIGACIàN,1,2164,2.01709E+25,320843239,0,578,02/09/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108740000D2F3,100,INVESTIGACIàN,1,2164,2.01709E+25,324816180,0,0,24/03/1993,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010107DA0000AABB,132,INVESTIGACIàN,1,2164,2.0171E+25,333637420,0,0,06/11/1961,5,S,F,4,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108740000CDAD,122,INVESTIGACIàN,1,2164,2.01711E+25,340289433,0,0,30/09/1980,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.01051E+14,99,INVESTIGACIàN,1,2164,2.01711E+25,338730037,1,534,12/08/1976,5,,,1,VENTA POR CATALOGO,Cr‚dito al Consumo,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
013319310003D6C4,109,INVESTIGACIàN,1,2164,2.01711E+25,341458816,1,572,13/05/1989,3,S,F,2,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,"5,900",0
010108740000D4EC,156,INVESTIGACIàN,1,2164,2.01712E+25,348140388,0,691,03/02/1960,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108740000D297,123,INVESTIGACIàN,1,2164,2.01712E+25,349006360,0,0,10/03/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Pagos Fijos,UNERFORSCHT,0,0
010108740000D54C,124,INVESTIGACIàN,1,2164,2.01712E+25,352502664,0,0,14/10/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108740000D4D3,106,INVESTIGACIàN,1,2164,2.01712E+25,352773127,0,0,07/02/1960,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087500013C1A,129,INMEDIATO,1,2165,2.01708E+25,311683094,1,667,07/11/1995,5,,F,0,COMUNICACIONES,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
0101087500013C3E,118,INVESTIGACIàN,1,2165,2.01708E+25,313078597,0,603,12/05/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010875000140CE,94,INVESTIGACIàN,1,2165,2.0171E+25,332157995,0,678,06/01/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0127094000001A41,111,INVESTIGACIàN,1,2165,2.01712E+25,352635212,0,598,26/08/1989,5,,,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
1.01088E+14,106,INVESTIGACIàN,1,2168,2.0171E+25,333668897,1,641,18/01/1987,5,,,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
01010878000162D4,154,INVESTIGACIàN,1,2168,2.0171E+25,333691537,0,0,24/04/1984,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.01088E+14,132,INVESTIGACIàN,1,2168,2.01711E+25,335429098,0,0,19/06/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010201C500005F3D,183,INVESTIGACIàN,1,2168,2.01711E+25,335744747,0,555,25/01/1949,1,L,F,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
1.01088E+14,136,INVESTIGACIàN,1,2168,2.01711E+25,339522275,0,0,11/05/1997,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010116650000D02C,175,INVESTIGACIàN,1,2168,2.01711E+25,340835229,1,655,16/09/1965,5,,,0,FONDOS Y FIDEICOMISOS,Cr‚dito Personal al Consumo,Individual,Cr‚dito de Habilitaci¢n o Av¡o,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108780001641F,160,INMEDIATO,1,2168,2.01712E+24,346891643,0,571,17/01/1990,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010108780001647F,146,INVESTIGACIàN,1,2168,2.01712E+25,348788704,0,554,27/01/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010108780000FBF7,138,INVESTIGACIàN,1,2168,2.01712E+25,348859025,1,685,06/02/1981,5,D,M,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010878000153F1,95,INVESTIGACIàN,1,2168,2.01712E+25,351483101,0,545,26/10/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Pagos Fijos,UNERFORSCHT,0,0
01010B3B00006401,151,INVESTIGACIàN,1,2168,2.01712E+25,352123777,1,568,30/01/1975,5,,M,0,FONDOS Y FIDEICOMISOS,F¡sica Actividad con Empresarial,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Desconocido,Individual,0,0
010118BE00013650,118,INMEDIATO,1,2168,2.01801E+25,355974872,0,633,07/10/1990,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01032185000060B6,68,INVESTIGACIàN,1,2170,2.0171E+25,331836178,0,676,20/07/1977,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
0101087A0000DBEE,57,INVESTIGACIàN,1,2170,2.0171E+25,331951094,0,579,08/10/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087A0000DD74,131,INVESTIGACIàN,1,2170,2.01711E+25,341140201,1,748,22/12/1974,5,,M,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087A0000A098,49,RECHAZO,1,2170,2.01801E+25,354341932,0,580,25/10/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087F000101D8,155,INMEDIATO,1,2175,2.0171E+25,333119555,1,665,22/12/1962,5,,,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101087F00013CC4,140,INVESTIGACIàN,1,2175,2.01711E+25,342982469,1,612,12/03/1977,5,,,0,FONDOS Y FIDEICOMISOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
0101087F00013D34,129,INVESTIGACIàN,1,2175,2.01712E+25,348126063,1,630,07/11/1994,5,,,0,FINANCIERA,L¡nea de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100900000C24D,136,INVESTIGACIàN,1,2175,2.01712E+25,349349035,1,710,02/02/1985,5,,,0,BANCO AZTECA,Pr‚stamo Personal,Individual,Cr‚dito Prendario,Banco Azteca,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,"40,000",0
0101087F00013DFE,105,INVESTIGACIàN,1,2175,2.01712E+25,351709340,1,674,03/11/1995,5,,,0,COMUNICACIONES,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
0101087F0000DBD6,131,INVESTIGACIàN,1,2175,2.01712E+25,352530413,1,684,25/02/1990,5,D,F,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Pagos Fijos,UNERFORSCHT,0,0
0101087F00013E85,169,INVESTIGACIàN,1,2175,2.01712E+25,353967942,1,635,20/07/1980,5,,,0,BANCOS,¨Pr‚stamo N¢mina?,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101087F00013F2A,134,INVESTIGACIàN,1,2175,2.01801E+25,357516634,0,656,07/02/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010113EE00010909,133,INVESTIGACIàN,1,2175,2.01801E+25,362992433,1,619,15/09/1954,5,,,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010108810000D010,126,INMEDIATO,1,2177,2.01711E+25,337435634,1,693,21/04/1979,5,,,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
013319DF00000B4D,116,INVESTIGACIàN,1,2177,2.01711E+25,338857852,1,547,28/05/1990,5,,,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
1.01E+21,131,INMEDIATO,1,2177,2.01711E+25,340146300,1,678,11/09/1981,5,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
1.01E+64,104,INVESTIGACIàN,1,2177,2.01711E+25,340209972,0,507,20/07/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108810001448E,136,INVESTIGACIàN,1,2177,2.01711E+25,340368168,0,656,12/07/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010108840000BAD2,155,INVESTIGACIàN,1,2177,2.01712E+25,352695034,0,0,04/06/1991,5,,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
0101088100013F49,139,INVESTIGACIàN,1,2177,2.01801E+25,357208443,1,689,16/10/1997,5,,,0,BANCO AZTECA,Pr‚stamo Personal,Individual,Cr‚dito Prendario,Banco Azteca,NO,TIENDA COMERCIAL,Pagos Fijos,UNERFORSCHT,0,0
01010881000149A7,134,INVESTIGACIàN,1,2177,2.01801E+25,359518073,0,600,30/12/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
0101088100013F51,144,INVESTIGACIàN,1,2177,2.01801E+25,363566318,0,529,03/02/1995,3,S,M,1,TIENDA COMERCIAL,Aparatos/Muebles,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101088200012FD1,111,INVESTIGACIàN,1,2178,2.01707E+25,306471669,1,636,24/10/1997,3,S,M,0,TIENDA COMERCIAL,Aparatos/Muebles,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
1.01088E+14,117,INVESTIGACIàN,1,2178,2.01707E+25,307423568,0,0,01/11/1996,5,,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
0101088200012FE7,130,INVESTIGACIàN,1,2178,2.01707E+25,307515544,0,0,28/03/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108820000CB08,139,INVESTIGACIàN,1,2178,2.01707E+25,307844253,0,0,18/09/1969,5,D,M,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
1.01088E+14,120,INVESTIGACIàN,1,2178,2.01708E+25,312174547,0,0,18/02/1999,3,S,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101088200010D2D,126,INVESTIGACIàN,1,2178,2.01708E+25,315820399,0,614,21/09/1992,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101088200012A80,137,INVESTIGACIàN,1,2178,2.01709E+25,321902162,1,675,06/12/1997,5,,,0,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Pagos Fijos,UNERFORSCHT,0,0
1.01088E+14,141,INMEDIATO,1,2178,2.01709E+25,323036470,1,623,07/04/1996,5,,,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010882000088CA,162,INVESTIGACIàN,1,2178,2.01712E+25,352013946,0,0,28/04/1958,5,,F,0,BANCO AZTECA,Arrendamiento,Individual,Pagos Fijos,Banco Azteca,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101088200005D4B,157,INVESTIGACIàN,1,2178,2.01801E+25,361719885,0,0,22/11/1984,5,C,F,0,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108830000D463,167,INVESTIGACIàN,1,2179,2.01712E+25,349620905,1,563,09/01/1967,5,C,F,1,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010108840000E0A5,155,INMEDIATO,1,2180,2.0171E+25,326170319,1,647,09/08/1994,5,,,0,BANCO AZTECA,Pr‚stamo Personal,UNERFORSCHT,Cr‚dito Prendario,Banco Azteca,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010108840000FE57,121,INVESTIGACIàN,1,2180,2.01711E+25,336069746,0,0,16/06/1985,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0109207F0000236C,212,INMEDIATO,1,2180,2.01712E+25,351020060,0,641,20/01/1947,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010108840000FF58,123,INVESTIGACIàN,1,2180,2.01712E+25,351159030,0,556,16/12/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010108840000BB97,176,INMEDIATO,1,2180,2.01712E+25,351947045,1,650,28/10/1975,5,D,M,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,1
010108840000F753,104,INVESTIGACIàN,1,2180,2.01801E+25,358329412,1,513,16/10/1971,5,,,0,GOBIERNO,Cr‚dito Fiscal,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010108850000F794,146,INMEDIATO,1,2181,2.0171E+25,332342964,1,736,24/04/1974,5,S,,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010108850000F83F,97,INVESTIGACIàN,1,2181,2.01711E+25,340177634,1,646,01/02/1989,3,L,F,1,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010108850000ECF0,126,INVESTIGACIàN,1,2181,2.01711E+25,340337893,1,608,24/06/1972,5,,,0,BANCOS,¨Pr‚stamo N¢mina?,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Desconocido,Individual,0,0
010108850000C6D3,153,INVESTIGACIàN,1,2181,2.01712E+25,347067348,1,723,30/04/1988,5,,,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010916BB00001125,142,INVESTIGACIàN,1,2181,2.01712E+25,351615743,0,570,27/10/1980,5,,,2,FINANCIERA,Grupo Solidario,Obligado Solidario,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010108850000EF96,123,INVESTIGACIàN,1,2181,2.01801E+25,356767283,1,677,13/03/1999,5,,,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Desconocido,Individual,0,0
